date,receipt_id,sku_id,quantity,unit_price,total_value
2024-01-05,R000322,SKU014,1,4.9,4.9
2024-01-05,R000322,SKU011,1,3.94,3.94
2024-01-05,R000323,SKU004,2,3.03,6.06
2024-01-05,R000323,SKU003,1,4.81,4.81
2024-01-05,R000323,SKU003,1,4.81,4.81
2024-01-05,R000324,SKU009,1,6.21,6.21
2024-01-05,R000325,SKU022,1,4.13,4.13
2024-01-05,R000325,SKU005,1,3.94,3.94
2024-01-05,R000325,SKU023,1,5.09,5.09
2024-01-05,R000325,SKU006,2,4.26,8.52
2024-01-05,R000326,SKU014,3,4.9,14.700000000000001
2024-01-05,R000327,SKU007,1,3.79,3.79
2024-01-05,R000327,SKU022,1,4.13,4.13
2024-01-05,R000328,SKU010,1,3.5,3.5
2024-01-05,R000329,SKU001,1,3.59,3.59
2024-01-05,R000330,SKU010,2,3.5,7.0
2024-01-05,R000330,SKU026,2,5.45,10.9
2024-01-05,R000330,SKU027,1,4.4,4.4
2024-01-05,R000331,SKU020,1,5.09,5.09
2024-01-05,R000331,SKU013,2,4.79,9.58
2024-01-05,R000332,SKU016,1,4.91,4.91
2024-01-05,R000332,SKU002,1,4.7,4.7
2024-01-05,R000333,SKU026,2,5.45,10.9
2024-01-05,R000334,SKU001,1,3.59,3.59
2024-01-05,R000334,SKU012,1,3.19,3.19
2024-01-05,R000334,SKU006,1,4.26,4.26
2024-01-05,R000335,SKU005,2,3.94,7.88
2024-01-05,R000336,SKU010,1,3.5,3.5
2024-01-05,R000337,SKU027,1,4.4,4.4
2024-01-06,R000338,SKU007,1,3.79,3.79
2024-01-06,R000339,SKU001,1,3.59,3.59
2024-01-06,R000339,SKU023,1,5.09,5.09
2024-01-06,R000339,SKU002,1,4.7,4.7
2024-01-06,R000339,SKU009,2,6.21,12.42
2024-01-06,R000340,SKU009,2,6.21,12.42
2024-01-06,R000340,SKU004,1,3.03,3.03
2024-01-06,R000341,SKU016,1,4.91,4.91
2024-01-06,R000342,SKU001,1,3.59,3.59
2024-01-06,R000342,SKU021,1,4.55,4.55
2024-01-06,R000343,SKU006,1,4.26,4.26
2024-01-06,R000343,SKU016,1,4.91,4.91
2024-01-06,R000344,SKU022,3,4.13,12.39
2024-01-06,R000345,SKU020,1,5.09,5.09
2024-01-06,R000345,SKU001,1,3.59,3.59
2024-01-06,R000346,SKU002,1,4.7,4.7
2024-01-06,R000346,SKU007,1,3.79,3.79
2024-01-06,R000346,SKU003,1,4.81,4.81
2024-01-06,R000347,SKU023,1,5.09,5.09
2024-01-06,R000347,SKU025,1,4.92,4.92
2024-01-06,R000348,SKU004,2,3.03,6.06
2024-01-06,R000349,SKU029,1,7.18,7.18
2024-01-06,R000350,SKU011,1,3.94,3.94
2024-01-06,R000351,SKU010,2,3.5,7.0
2024-01-06,R000352,SKU009,2,6.21,12.42
2024-01-06,R000353,SKU003,1,4.81,4.81
2024-01-06,R000353,SKU021,1,4.55,4.55
2024-01-06,R000354,SKU010,1,3.5,3.5
2024-01-06,R000354,SKU024,1,4.08,4.08
2024-01-06,R000355,SKU005,1,3.94,3.94
2024-01-06,R000355,SKU011,1,3.94,3.94
2024-01-06,R000355,SKU019,1,5.93,5.93
2024-01-06,R000356,SKU001,1,3.59,3.59
2024-01-06,R000356,SKU027,1,4.4,4.4
2024-01-06,R000356,SKU029,1,7.18,7.18
2024-01-06,R000357,SKU012,1,3.19,3.19
2024-01-06,R000357,SKU001,1,3.59,3.59
2024-01-06,R000357,SKU005,1,3.94,3.94
2024-01-06,R000358,SKU023,1,5.09,5.09
2024-01-06,R000359,SKU025,2,4.92,9.84
2024-01-06,R000359,SKU015,1,5.89,5.89
2024-01-06,R000360,SKU001,2,3.59,7.18
2024-01-06,R000360,SKU025,1,4.92,4.92
2024-01-06,R000361,SKU024,1,4.08,4.08
2024-01-06,R000362,SKU004,2,3.03,6.06
2024-01-06,R000363,SKU012,1,3.19,3.19
2024-01-06,R000364,SKU012,1,3.19,3.19
2024-01-06,R000364,SKU001,1,3.59,3.59
2024-01-06,R000364,SKU003,1,4.81,4.81
2024-01-06,R000364,SKU015,1,5.89,5.89
2024-01-06,R000365,SKU011,1,3.94,3.94
2024-01-06,R000366,SKU005,1,3.94,3.94
2024-01-06,R000367,SKU014,2,4.9,9.8
2024-01-06,R000368,SKU012,1,3.19,3.19
2024-01-06,R000369,SKU027,1,4.4,4.4
2024-01-06,R000370,SKU005,1,3.94,3.94
2024-01-06,R000371,SKU010,2,3.5,7.0
2024-01-06,R000371,SKU011,1,3.94,3.94
2024-01-06,R000372,SKU027,1,4.4,4.4
2024-01-06,R000373,SKU006,1,4.26,4.26
2024-01-06,R000374,SKU011,3,3.94,11.82
2024-01-06,R000375,SKU020,1,5.09,5.09
2024-01-06,R000375,SKU023,1,5.09,5.09
2024-01-06,R000375,SKU008,1,4.74,4.74
2024-01-06,R000375,SKU028,2,7.77,15.54
2024-01-06,R000376,SKU030,1,7.26,7.26
2024-01-06,R000377,SKU006,1,4.26,4.26
2024-01-06,R000378,SKU011,1,3.94,3.94
2024-01-06,R000378,SKU015,2,5.89,11.78
2024-01-06,R000378,SKU011,1,3.94,3.94
2024-01-06,R000378,SKU017,1,5.73,5.73
2024-01-06,R000379,SKU014,1,4.9,4.9
2024-01-06,R000380,SKU009,2,6.21,12.42
2024-01-06,R000380,SKU020,1,5.09,5.09
2024-01-06,R000380,SKU004,1,3.03,3.03
2024-01-06,R000380,SKU021,1,4.55,4.55
2024-01-06,R000381,SKU001,2,3.59,7.18
2024-01-06,R000382,SKU018,1,4.1,4.1
2024-01-06,R000382,SKU026,1,5.45,5.45
2024-01-06,R000382,SKU021,2,4.55,9.1
2024-01-06,R000383,SKU023,1,5.09,5.09
2024-01-06,R000384,SKU015,1,5.89,5.89
2024-01-06,R000385,SKU019,1,5.93,5.93
2024-01-06,R000386,SKU002,1,4.7,4.7
2024-01-06,R000387,SKU005,1,3.94,3.94
2024-01-06,R000387,SKU024,1,4.08,4.08
2024-01-06,R000388,SKU024,1,4.08,4.08
2024-01-06,R000388,SKU021,1,4.55,4.55
2024-01-06,R000389,SKU002,1,4.7,4.7
2024-01-06,R000390,SKU012,2,3.19,6.38
2024-01-06,R000390,SKU014,1,4.9,4.9
2024-01-06,R000391,SKU007,1,3.79,3.79
2024-01-06,R000391,SKU006,1,4.26,4.26
2024-01-06,R000391,SKU004,2,3.03,6.06
2024-01-06,R000392,SKU005,1,3.94,3.94
2024-01-06,R000393,SKU008,1,4.74,4.74
2024-01-06,R000393,SKU001,1,3.59,3.59
2024-01-06,R000394,SKU025,1,4.92,4.92
2024-01-06,R000395,SKU025,1,4.92,4.92
2024-01-06,R000395,SKU010,1,3.5,3.5
2024-01-06,R000395,SKU025,1,4.92,4.92
2024-01-06,R000396,SKU008,1,4.74,4.74
2024-01-06,R000397,SKU026,3,5.45,16.35
2024-01-06,R000398,SKU012,2,3.19,6.38
2024-01-06,R000398,SKU005,1,3.94,3.94
2024-01-06,R000399,SKU028,1,7.77,7.77
2024-01-06,R000400,SKU017,3,5.73,17.19
2024-01-06,R000400,SKU003,1,4.81,4.81
2024-01-06,R000401,SKU005,1,3.94,3.94
2024-01-06,R000401,SKU012,1,3.19,3.19
2024-01-06,R000401,SKU011,2,3.94,7.88
2024-01-06,R000402,SKU017,1,5.73,5.73
2024-01-06,R000402,SKU027,1,4.4,4.4
2024-01-06,R000403,SKU007,1,3.79,3.79
2024-01-06,R000404,SKU001,1,3.59,3.59
2024-01-06,R000405,SKU009,1,6.21,6.21
2024-01-06,R000405,SKU010,1,3.5,3.5
2024-01-06,R000405,SKU014,1,4.9,4.9
2024-01-07,R000406,SKU015,2,5.89,11.78
2024-01-07,R000407,SKU013,1,4.79,4.79
2024-01-07,R000407,SKU026,2,5.45,10.9
2024-01-07,R000408,SKU015,1,5.89,5.89
2024-01-07,R000409,SKU002,1,4.7,4.7
2024-01-07,R000410,SKU010,3,3.5,10.5
2024-01-07,R000411,SKU010,1,3.5,3.5
2024-01-07,R000412,SKU002,2,4.7,9.4
2024-01-07,R000412,SKU009,1,6.21,6.21
2024-01-07,R000413,SKU023,1,5.09,5.09
2024-01-07,R000414,SKU016,1,4.91,4.91
2024-01-07,R000415,SKU008,1,4.74,4.74
2024-01-07,R000416,SKU016,1,4.91,4.91
2024-01-07,R000416,SKU001,1,3.59,3.59
2024-01-07,R000416,SKU001,2,3.59,7.18
2024-01-07,R000417,SKU027,1,4.4,4.4
2024-01-07,R000418,SKU002,2,4.7,9.4
2024-01-07,R000418,SKU018,1,4.1,4.1
2024-01-07,R000418,SKU027,1,4.4,4.4
2024-01-07,R000419,SKU001,1,3.59,3.59
2024-01-07,R000419,SKU016,2,4.91,9.82
2024-01-07,R000420,SKU025,1,4.92,4.92
2024-01-07,R000421,SKU024,1,4.08,4.08
2024-01-07,R000421,SKU005,1,3.94,3.94
2024-01-07,R000421,SKU013,1,4.79,4.79
2024-01-07,R000421,SKU027,1,4.4,4.4
2024-01-07,R000422,SKU018,1,4.1,4.1
2024-01-07,R000422,SKU002,1,4.7,4.7
2024-01-07,R000423,SKU011,1,3.94,3.94
2024-01-07,R000423,SKU006,1,4.26,4.26
2024-01-07,R000424,SKU001,1,3.59,3.59
2024-01-07,R000425,SKU013,1,4.79,4.79
2024-01-07,R000425,SKU012,1,3.19,3.19
2024-01-07,R000425,SKU002,1,4.7,4.7
2024-01-07,R000426,SKU012,1,3.19,3.19
2024-01-07,R000427,SKU004,1,3.03,3.03
2024-01-07,R000427,SKU012,1,3.19,3.19
2024-01-07,R000428,SKU004,1,3.03,3.03
2024-01-07,R000428,SKU010,2,3.5,7.0
2024-01-07,R000429,SKU026,1,5.45,5.45
2024-01-07,R000429,SKU010,1,3.5,3.5
2024-01-07,R000429,SKU007,2,3.79,7.58
2024-01-07,R000430,SKU015,1,5.89,5.89
2024-01-07,R000430,SKU013,1,4.79,4.79
2024-01-07,R000430,SKU009,1,6.21,6.21
2024-01-07,R000431,SKU022,1,4.13,4.13
2024-01-07,R000431,SKU025,1,4.92,4.92
2024-01-07,R000431,SKU023,1,5.09,5.09
2024-01-07,R000432,SKU026,1,5.45,5.45
2024-01-07,R000432,SKU003,1,4.81,4.81
2024-01-07,R000433,SKU015,1,5.89,5.89
2024-01-07,R000434,SKU015,1,5.89,5.89
2024-01-07,R000434,SKU002,1,4.7,4.7
2024-01-07,R000435,SKU027,1,4.4,4.4
2024-01-07,R000436,SKU025,2,4.92,9.84
2024-01-07,R000437,SKU021,1,4.55,4.55
2024-01-07,R000438,SKU015,1,5.89,5.89
2024-01-07,R000438,SKU007,1,3.79,3.79
2024-01-07,R000439,SKU004,1,3.03,3.03
2024-01-07,R000439,SKU024,1,4.08,4.08
2024-01-07,R000440,SKU006,1,4.26,4.26
2024-01-07,R000440,SKU003,1,4.81,4.81
2024-01-07,R000441,SKU024,1,4.08,4.08
2024-01-07,R000442,SKU015,2,5.89,11.78
2024-01-07,R000442,SKU010,1,3.5,3.5
2024-01-07,R000442,SKU024,1,4.08,4.08
2024-01-07,R000443,SKU027,3,4.4,13.200000000000001
2024-01-07,R000443,SKU025,1,4.92,4.92
2024-01-07,R000443,SKU001,1,3.59,3.59
2024-01-07,R000444,SKU017,1,5.73,5.73
2024-01-07,R000444,SKU023,1,5.09,5.09
2024-01-07,R000445,SKU029,1,7.18,7.18
2024-01-07,R000445,SKU017,1,5.73,5.73
2024-01-07,R000446,SKU029,1,7.18,7.18
2024-01-07,R000447,SKU029,1,7.18,7.18
2024-01-07,R000447,SKU008,1,4.74,4.74
2024-01-07,R000448,SKU018,2,4.1,8.2
2024-01-07,R000448,SKU009,1,6.21,6.21
2024-01-07,R000449,SKU008,1,4.74,4.74
2024-01-07,R000449,SKU026,2,5.45,10.9
2024-01-07,R000449,SKU023,1,5.09,5.09
2024-01-07,R000450,SKU005,1,3.94,3.94
2024-01-07,R000451,SKU004,1,3.03,3.03
2024-01-07,R000451,SKU011,1,3.94,3.94
2024-01-07,R000452,SKU011,2,3.94,7.88
2024-01-07,R000453,SKU006,1,4.26,4.26
2024-01-07,R000454,SKU011,3,3.94,11.82
2024-01-07,R000454,SKU004,1,3.03,3.03
2024-01-07,R000455,SKU020,1,5.09,5.09
2024-01-07,R000455,SKU011,1,3.94,3.94
2024-01-07,R000455,SKU005,1,3.94,3.94
2024-01-07,R000456,SKU005,1,3.94,3.94
2024-01-07,R000456,SKU009,2,6.21,12.42
2024-01-07,R000457,SKU018,1,4.1,4.1
2024-01-07,R000457,SKU006,1,4.26,4.26
2024-01-07,R000457,SKU001,1,3.59,3.59
2024-01-07,R000458,SKU015,1,5.89,5.89
2024-01-07,R000458,SKU010,1,3.5,3.5
2024-01-07,R000458,SKU002,1,4.7,4.7
2024-01-07,R000459,SKU029,1,7.18,7.18
2024-01-07,R000459,SKU010,1,3.5,3.5
2024-01-07,R000460,SKU012,1,3.19,3.19
2024-01-07,R000461,SKU013,1,4.79,4.79
2024-01-07,R000462,SKU003,1,4.81,4.81
2024-01-07,R000463,SKU024,2,4.08,8.16
2024-01-07,R000464,SKU014,1,4.9,4.9
2024-01-07,R000465,SKU001,1,3.59,3.59
2024-01-07,R000466,SKU018,1,4.1,4.1
2024-01-07,R000466,SKU010,3,3.5,10.5
2024-01-07,R000467,SKU017,2,5.73,11.46
2024-01-07,R000467,SKU011,1,3.94,3.94
2024-01-07,R000467,SKU005,2,3.94,7.88
2024-01-07,R000468,SKU003,1,4.81,4.81
2024-01-07,R000469,SKU005,1,3.94,3.94
2024-01-07,R000469,SKU021,3,4.55,13.649999999999999
2024-01-07,R000470,SKU018,1,4.1,4.1
2024-01-07,R000470,SKU008,1,4.74,4.74
2024-01-08,R000471,SKU022,1,4.13,4.13
2024-01-08,R000471,SKU025,2,4.92,9.84
2024-01-08,R000471,SKU015,1,5.89,5.89
2024-01-08,R000472,SKU007,1,3.79,3.79
2024-01-08,R000472,SKU003,1,4.81,4.81
2024-01-08,R000473,SKU030,1,7.26,7.26
2024-01-08,R000474,SKU005,1,3.94,3.94
2024-01-08,R000474,SKU018,1,4.1,4.1
2024-01-08,R000475,SKU010,1,3.5,3.5
2024-01-08,R000475,SKU025,1,4.92,4.92
2024-01-08,R000476,SKU002,1,4.7,4.7
2024-01-08,R000476,SKU001,1,3.59,3.59
2024-01-08,R000476,SKU011,1,3.94,3.94
2024-01-08,R000476,SKU010,1,3.5,3.5
2024-01-08,R000477,SKU008,1,4.74,4.74
2024-01-08,R000478,SKU015,1,5.89,5.89
2024-01-08,R000479,SKU009,1,6.21,6.21
2024-01-08,R000479,SKU009,1,6.21,6.21
2024-01-08,R000479,SKU017,1,5.73,5.73
2024-01-08,R000480,SKU021,1,4.55,4.55
2024-01-08,R000481,SKU003,1,4.81,4.81
2024-01-08,R000481,SKU001,1,3.59,3.59
2024-01-08,R000481,SKU014,1,4.9,4.9
2024-01-08,R000482,SKU024,1,4.08,4.08
2024-01-08,R000482,SKU006,1,4.26,4.26
2024-01-08,R000482,SKU017,1,5.73,5.73
2024-01-08,R000483,SKU029,1,7.18,7.18
2024-01-08,R000483,SKU019,1,5.93,5.93
2024-01-08,R000483,SKU001,1,3.59,3.59
2024-01-08,R000483,SKU023,1,5.09,5.09
2024-01-08,R000484,SKU009,1,6.21,6.21
2024-01-08,R000485,SKU002,1,4.7,4.7
2024-01-08,R000486,SKU029,1,7.18,7.18
2024-01-08,R000487,SKU009,1,6.21,6.21
2024-01-08,R000488,SKU003,2,4.81,9.62
2024-01-08,R000488,SKU011,1,3.94,3.94
2024-01-08,R000489,SKU024,1,4.08,4.08
2024-01-08,R000489,SKU020,1,5.09,5.09
2024-01-08,R000489,SKU006,1,4.26,4.26
2024-01-08,R000489,SKU010,2,3.5,7.0
2024-01-08,R000490,SKU005,1,3.94,3.94
2024-01-08,R000491,SKU012,2,3.19,6.38
2024-01-08,R000491,SKU015,1,5.89,5.89
2024-01-08,R000491,SKU002,1,4.7,4.7
2024-01-08,R000491,SKU010,2,3.5,7.0
2024-01-08,R000492,SKU007,2,3.79,7.58
2024-01-08,R000493,SKU016,1,4.91,4.91
2024-01-08,R000494,SKU001,2,3.59,7.18
2024-01-08,R000494,SKU028,2,7.77,15.54
2024-01-08,R000495,SKU010,1,3.5,3.5
2024-01-08,R000495,SKU006,1,4.26,4.26
2024-01-08,R000496,SKU002,1,4.7,4.7
2024-01-08,R000497,SKU014,1,4.9,4.9
2024-01-08,R000497,SKU005,1,3.94,3.94
2024-01-08,R000498,SKU009,1,6.21,6.21
2024-01-08,R000498,SKU018,2,4.1,8.2
2024-01-08,R000499,SKU006,1,4.26,4.26
2024-01-08,R000500,SKU002,1,4.7,4.7
2024-01-08,R000500,SKU009,1,6.21,6.21
2024-01-08,R000501,SKU015,2,5.89,11.78
2024-01-08,R000501,SKU009,1,6.21,6.21
2024-01-08,R000502,SKU015,1,5.89,5.89
2024-01-08,R000503,SKU017,1,5.73,5.73
2024-01-08,R000503,SKU004,1,3.03,3.03
2024-01-08,R000504,SKU011,1,3.94,3.94
2024-01-08,R000504,SKU012,1,3.19,3.19
2024-01-08,R000505,SKU020,1,5.09,5.09
2024-01-08,R000505,SKU015,1,5.89,5.89
2024-01-08,R000506,SKU007,1,3.79,3.79
2024-01-08,R000506,SKU009,1,6.21,6.21
2024-01-08,R000506,SKU026,1,5.45,5.45
2024-01-08,R000507,SKU016,2,4.91,9.82
2024-01-08,R000508,SKU021,1,4.55,4.55
2024-01-08,R000509,SKU010,1,3.5,3.5
2024-01-08,R000510,SKU008,1,4.74,4.74
2024-01-08,R000510,SKU005,1,3.94,3.94
2024-01-08,R000510,SKU010,1,3.5,3.5
2024-01-08,R000511,SKU012,1,3.19,3.19
2024-01-08,R000512,SKU007,1,3.79,3.79
2024-01-08,R000512,SKU007,1,3.79,3.79
2024-01-08,R000513,SKU026,1,5.45,5.45
2024-01-08,R000513,SKU006,1,4.26,4.26
2024-01-08,R000513,SKU010,2,3.5,7.0
2024-01-08,R000514,SKU002,2,4.7,9.4
2024-01-08,R000514,SKU005,2,3.94,7.88
2024-01-08,R000515,SKU006,1,4.26,4.26
2024-01-08,R000516,SKU006,1,4.26,4.26
2024-01-08,R000516,SKU006,1,4.26,4.26
2024-01-08,R000516,SKU015,1,5.89,5.89
2024-01-08,R000517,SKU015,1,5.89,5.89
2024-01-08,R000517,SKU003,1,4.81,4.81
2024-01-08,R000517,SKU001,1,3.59,3.59
2024-01-08,R000517,SKU001,1,3.59,3.59
2024-01-08,R000518,SKU015,1,5.89,5.89
2024-01-08,R000519,SKU011,1,3.94,3.94
2024-01-08,R000519,SKU003,1,4.81,4.81
2024-01-08,R000520,SKU025,2,4.92,9.84
2024-01-08,R000520,SKU013,1,4.79,4.79
2024-01-08,R000520,SKU014,3,4.9,14.700000000000001
2024-01-09,R000521,SKU007,1,3.79,3.79
2024-01-09,R000522,SKU024,1,4.08,4.08
2024-01-09,R000523,SKU013,1,4.79,4.79
2024-01-09,R000523,SKU018,2,4.1,8.2
2024-01-09,R000524,SKU020,1,5.09,5.09
2024-01-09,R000525,SKU013,1,4.79,4.79
2024-01-09,R000525,SKU027,1,4.4,4.4
2024-01-09,R000525,SKU023,1,5.09,5.09
2024-01-09,R000525,SKU015,1,5.89,5.89
2024-01-09,R000526,SKU003,1,4.81,4.81
2024-01-09,R000527,SKU024,1,4.08,4.08
2024-01-09,R000527,SKU013,1,4.79,4.79
2024-01-09,R000527,SKU015,1,5.89,5.89
2024-01-09,R000528,SKU006,1,4.26,4.26
2024-01-09,R000529,SKU011,1,3.94,3.94
2024-01-09,R000529,SKU002,1,4.7,4.7
2024-01-09,R000530,SKU016,1,4.91,4.91
2024-01-09,R000531,SKU014,1,4.9,4.9
2024-01-09,R000531,SKU026,1,5.45,5.45
2024-01-09,R000532,SKU019,2,5.93,11.86
2024-01-09,R000532,SKU012,1,3.19,3.19
2024-01-09,R000532,SKU020,2,5.09,10.18
2024-01-09,R000533,SKU010,1,3.5,3.5
2024-01-09,R000533,SKU005,1,3.94,3.94
2024-01-09,R000533,SKU027,1,4.4,4.4
2024-01-09,R000534,SKU006,1,4.26,4.26
2024-01-09,R000534,SKU013,1,4.79,4.79
2024-01-09,R000535,SKU015,2,5.89,11.78
2024-01-09,R000535,SKU007,2,3.79,7.58
2024-01-09,R000535,SKU013,1,4.79,4.79
2024-01-09,R000535,SKU001,1,3.59,3.59
2024-01-09,R000536,SKU011,1,3.94,3.94
2024-01-09,R000537,SKU024,1,4.08,4.08
2024-01-09,R000537,SKU025,1,4.92,4.92
2024-01-09,R000538,SKU016,1,4.91,4.91
2024-01-09,R000539,SKU005,1,3.94,3.94
2024-01-09,R000540,SKU006,1,4.26,4.26
2024-01-09,R000540,SKU024,2,4.08,8.16
2024-01-09,R000541,SKU002,1,4.7,4.7
2024-01-09,R000541,SKU008,1,4.74,4.74
2024-01-09,R000542,SKU015,1,5.89,5.89
2024-01-09,R000542,SKU015,1,5.89,5.89
2024-01-09,R000543,SKU016,1,4.91,4.91
2024-01-09,R000543,SKU009,1,6.21,6.21
2024-01-09,R000544,SKU011,1,3.94,3.94
2024-01-09,R000544,SKU025,1,4.92,4.92
2024-01-09,R000544,SKU001,1,3.59,3.59
2024-01-09,R000545,SKU025,1,4.92,4.92
2024-01-09,R000546,SKU018,1,4.1,4.1
2024-01-09,R000546,SKU016,3,4.91,14.73
2024-01-09,R000546,SKU014,1,4.9,4.9
2024-01-09,R000547,SKU015,1,5.89,5.89
2024-01-09,R000548,SKU013,1,4.79,4.79
2024-01-09,R000549,SKU027,1,4.4,4.4
2024-01-09,R000549,SKU012,1,3.19,3.19
2024-01-09,R000550,SKU015,1,5.89,5.89
2024-01-09,R000550,SKU004,1,3.03,3.03
2024-01-09,R000551,SKU022,2,4.13,8.26
2024-01-09,R000551,SKU020,1,5.09,5.09
2024-01-09,R000552,SKU001,1,3.59,3.59
2024-01-09,R000552,SKU015,1,5.89,5.89
2024-01-09,R000553,SKU026,2,5.45,10.9
2024-01-09,R000553,SKU015,1,5.89,5.89
2024-01-09,R000554,SKU024,1,4.08,4.08
2024-01-09,R000554,SKU004,1,3.03,3.03
2024-01-09,R000555,SKU010,1,3.5,3.5
2024-01-09,R000556,SKU001,2,3.59,7.18
2024-01-09,R000557,SKU003,1,4.81,4.81
2024-01-09,R000558,SKU007,1,3.79,3.79
2024-01-09,R000558,SKU005,1,3.94,3.94
2024-01-09,R000559,SKU014,1,4.9,4.9
2024-01-09,R000559,SKU006,1,4.26,4.26
2024-01-09,R000560,SKU025,1,4.92,4.92
2024-01-09,R000561,SKU014,1,4.9,4.9
2024-01-09,R000562,SKU008,1,4.74,4.74
2024-01-09,R000563,SKU014,1,4.9,4.9
2024-01-09,R000563,SKU001,1,3.59,3.59
2024-01-09,R000564,SKU014,1,4.9,4.9
2024-01-09,R000565,SKU016,2,4.91,9.82
2024-01-09,R000565,SKU024,1,4.08,4.08
2024-01-09,R000565,SKU024,1,4.08,4.08
2024-01-09,R000566,SKU005,1,3.94,3.94
2024-01-09,R000566,SKU004,1,3.03,3.03
2024-01-09,R000567,SKU006,1,4.26,4.26
2024-01-09,R000568,SKU004,1,3.03,3.03
2024-01-09,R000568,SKU011,1,3.94,3.94
2024-01-09,R000569,SKU017,1,5.73,5.73
2024-01-09,R000570,SKU013,1,4.79,4.79
2024-01-09,R000570,SKU018,1,4.1,4.1
2024-01-09,R000570,SKU008,2,4.74,9.48
2024-01-09,R000571,SKU010,1,3.5,3.5
2024-01-09,R000572,SKU009,1,6.21,6.21
2024-01-09,R000573,SKU004,1,3.03,3.03
2024-01-09,R000573,SKU024,1,4.08,4.08
2024-01-09,R000573,SKU009,1,6.21,6.21
2024-01-09,R000573,SKU021,2,4.55,9.1
2024-01-09,R000574,SKU026,1,5.45,5.45
2024-01-09,R000574,SKU004,2,3.03,6.06
2024-01-09,R000574,SKU009,1,6.21,6.21
2024-01-09,R000575,SKU001,1,3.59,3.59
2024-01-09,R000575,SKU012,1,3.19,3.19
2024-01-09,R000575,SKU024,1,4.08,4.08
2024-01-09,R000576,SKU008,1,4.74,4.74
2024-01-09,R000576,SKU012,1,3.19,3.19
2024-01-09,R000577,SKU011,1,3.94,3.94
2024-01-09,R000578,SKU025,1,4.92,4.92
2024-01-09,R000578,SKU014,1,4.9,4.9
2024-01-09,R000579,SKU003,1,4.81,4.81
2024-01-09,R000579,SKU014,2,4.9,9.8
2024-01-09,R000579,SKU012,1,3.19,3.19
2024-01-09,R000579,SKU025,1,4.92,4.92
2024-01-09,R000580,SKU019,1,5.93,5.93
2024-01-09,R000580,SKU027,1,4.4,4.4
2024-01-09,R000581,SKU005,1,3.94,3.94
2024-01-09,R000582,SKU005,1,3.94,3.94
2024-01-09,R000583,SKU004,1,3.03,3.03
2024-01-09,R000584,SKU018,1,4.1,4.1
2024-01-09,R000584,SKU001,1,3.59,3.59
2024-01-09,R000584,SKU010,1,3.5,3.5
2024-01-09,R000585,SKU010,2,3.5,7.0
2024-01-09,R000585,SKU011,2,3.94,7.88
2024-01-09,R000585,SKU018,1,4.1,4.1
2024-01-09,R000585,SKU025,2,4.92,9.84
2024-01-09,R000586,SKU001,1,3.59,3.59
2024-01-09,R000586,SKU029,1,7.18,7.18
2024-01-09,R000587,SKU018,2,4.1,8.2
2024-01-09,R000588,SKU018,1,4.1,4.1
2024-01-09,R000588,SKU003,1,4.81,4.81
2024-01-09,R000589,SKU006,1,4.26,4.26
2024-01-09,R000590,SKU016,1,4.91,4.91
2024-01-09,R000590,SKU008,1,4.74,4.74
2024-01-09,R000591,SKU004,2,3.03,6.06
2024-01-09,R000591,SKU005,1,3.94,3.94
2024-01-09,R000592,SKU015,1,5.89,5.89
2024-01-09,R000592,SKU018,2,4.1,8.2
2024-01-09,R000593,SKU020,1,5.09,5.09
2024-01-09,R000594,SKU025,1,4.92,4.92
2024-01-09,R000594,SKU006,1,4.26,4.26
2024-01-09,R000595,SKU010,1,3.5,3.5
2024-01-09,R000596,SKU006,1,4.26,4.26
2024-01-09,R000597,SKU007,1,3.79,3.79
2024-01-09,R000597,SKU026,1,5.45,5.45
2024-01-09,R000597,SKU029,1,7.18,7.18
2024-01-10,R000598,SKU014,1,4.9,4.9
2024-01-10,R000599,SKU005,2,3.94,7.88
2024-01-10,R000600,SKU020,1,5.09,5.09
2024-01-10,R000601,SKU011,1,3.94,3.94
2024-01-10,R000601,SKU016,3,4.91,14.73
2024-01-10,R000601,SKU009,1,6.21,6.21
2024-01-10,R000602,SKU026,1,5.45,5.45
2024-01-10,R000603,SKU027,3,4.4,13.200000000000001
2024-01-10,R000604,SKU003,1,4.81,4.81
2024-01-10,R000605,SKU007,1,3.79,3.79
2024-01-10,R000606,SKU023,1,5.09,5.09
2024-01-10,R000607,SKU014,1,4.9,4.9
2024-01-10,R000608,SKU025,1,4.92,4.92
2024-01-10,R000608,SKU010,3,3.5,10.5
2024-01-10,R000609,SKU014,1,4.9,4.9
2024-01-10,R000610,SKU012,1,3.19,3.19
2024-01-10,R000610,SKU008,1,4.74,4.74
2024-01-10,R000611,SKU007,1,3.79,3.79
2024-01-10,R000611,SKU014,1,4.9,4.9
2024-01-10,R000612,SKU026,1,5.45,5.45
2024-01-10,R000613,SKU002,2,4.7,9.4
2024-01-10,R000614,SKU026,1,5.45,5.45
2024-01-10,R000615,SKU004,1,3.03,3.03
2024-01-10,R000615,SKU014,1,4.9,4.9
2024-01-10,R000616,SKU014,1,4.9,4.9
2024-01-10,R000616,SKU014,1,4.9,4.9
2024-01-10,R000617,SKU011,1,3.94,3.94
2024-01-10,R000617,SKU026,3,5.45,16.35
2024-01-10,R000617,SKU015,1,5.89,5.89
2024-01-10,R000618,SKU024,1,4.08,4.08
